Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Quantity Ordered
CA-2018-135587,07-Dec-18,12-Dec-18,Standard Class,BH-11710,OFF-AP-10004540,21
CA-2017-148684,25-Dec-17,29-Dec-17,Standard Class,TS-21655,OFF-AR-10003811,5
CA-2018-131807,05-Oct-18,10-Oct-18,Standard Class,GG-14650,FUR-CH-10001190,26
US-2018-106551,22-Jul-18,27-Jul-18,Standard Class,EB-13930,FUR-CH-10004997,12
CA-2017-166429,02-Sep-17,08-Sep-17,Standard Class,TG-21310,TEC-CO-10002095,4
CA-2018-155642,18-May-18,22-May-18,Standard Class,BM-11575,FUR-FU-10004973,10
US-2018-101721,23-Jul-18,27-Jul-18,Standard Class,MY-17380,OFF-PA-10003641,9
CA-2016-141565,20-Sep-16,24-Sep-16,Standard Class,BG-11035,OFF-BI-10000545,17
CA-2015-120775,03-Oct-15,07-Oct-15,Standard Class,RD-19930,OFF-FA-10002676,5
CA-2018-121790,30-Jan-18,06-Feb-18,Standard Class,LP-17095,FUR-TA-10003469,6
CA-2016-106362,11-Dec-16,15-Dec-16,Standard Class,LC-16885,OFF-BI-10003166,11
CA-2015-168312,01-Mar-15,07-Mar-15,Standard Class,GW-14605,OFF-ST-10003692,2
CA-2017-118745,11-Jun-17,16-Jun-17,Standard Class,SV-20365,FUR-TA-10003473,8
CA-2018-140480,08-Jul-18,12-Jul-18,Standard Class,HE-14800,FUR-FU-10003247,20
US-2017-164196,11-Nov-17,17-Nov-17,Standard Class,AS-10285,FUR-TA-10001950,2
CA-2017-130400,08-Mar-17,12-Mar-17,Standard Class,SJ-20125,OFF-BI-10001757,13
CA-2018-133074,21-Sep-18,25-Sep-18,Standard Class,DB-13615,OFF-PA-10004082,22
CA-2017-162390,06-Dec-17,12-Dec-17,Standard Class,DP-13105,OFF-BI-10004318,13
CA-2017-111605,27-Dec-17,02-Jan-18,Standard Class,JW-15955,OFF-LA-10002368,7
CA-2018-162015,11-Jul-18,18-Jul-18,Standard Class,KB-16240,TEC-AC-10003832,12
CA-2016-138492,15-May-16,22-May-16,Standard Class,FC-14335,OFF-ST-10002583,2
US-2018-148551,12-Jan-18,16-Jan-18,Standard Class,DB-13120,OFF-BI-10000545,14
CA-2015-105648,03-Mar-15,07-Mar-15,Standard Class,EJ-14155,FUR-TA-10002958,11
US-2016-145422,03-Dec-16,07-Dec-16,Standard Class,PW-19240,FUR-BO-10002213,3
CA-2016-132276,23-Feb-16,28-Feb-16,Standard Class,LC-16960,OFF-AP-10000804,21
CA-2018-143252,18-Dec-18,24-Dec-18,Standard Class,HE-14800,FUR-FU-10001057,12
CA-2018-100055,28-May-18,01-Jun-18,Standard Class,MD-17860,FUR-FU-10001473,8
CA-2015-146843,30-Nov-15,06-Dec-15,Standard Class,PB-19150,OFF-SU-10001664,3
CA-2017-166772,20-Sep-17,24-Sep-17,Standard Class,HJ-14875,FUR-BO-10002853,3
CA-2017-117625,10-May-17,15-May-17,Standard Class,GM-14500,OFF-EN-10001535,20
CA-2016-167696,16-Sep-16,21-Sep-16,Standard Class,BD-11500,OFF-EN-10001539,12
CA-2015-138240,09-Oct-15,14-Oct-15,Standard Class,SJ-20500,OFF-AR-10002135,12
US-2016-158589,20-Nov-16,24-Nov-16,Standard Class,KW-16570,FUR-FU-10001546,14
CA-2017-116596,27-Oct-17,31-Oct-17,Standard Class,BW-11200,FUR-CH-10000553,9
CA-2017-114867,23-Dec-17,28-Dec-17,Standard Class,FM-14290,OFF-PA-10000477,11
CA-2017-152156,08-Nov-17,11-Nov-17,Second Class,CG-12520,FUR-BO-10001798,17
CA-2017-138688,12-Jun-17,16-Jun-17,Second Class,DV-13045,OFF-LA-10000240,14
CA-2015-167164,13-May-15,15-May-15,Second Class,AG-10270,OFF-ST-10000107,12
CA-2015-143336,27-Aug-15,01-Sep-15,Second Class,ZD-21925,OFF-AR-10003056,26
US-2018-156909,16-Jul-18,18-Jul-18,Second Class,SF-20065,FUR-CH-10002774,11
CA-2017-121755,16-Jan-17,20-Jan-17,Second Class,EH-13945,OFF-BI-10001634,11
CA-2018-107727,19-Oct-18,23-Oct-18,Second Class,MA-17560,OFF-PA-10000249,21
CA-2015-146703,20-Oct-15,25-Oct-15,Second Class,PO-18865,OFF-ST-10001713,19
CA-2018-114440,14-Sep-18,17-Sep-18,Second Class,TB-21520,OFF-PA-10004675,4
US-2015-147606,26-Nov-15,01-Dec-15,Second Class,JE-15745,FUR-FU-10003194,2
CA-2018-140088,28-May-18,30-May-18,Second Class,PO-18865,FUR-CH-10000863,23
CA-2017-159695,05-Apr-17,10-Apr-17,Second Class,GM-14455,OFF-ST-10003442,8
CA-2016-149587,31-Jan-16,05-Feb-16,Second Class,KB-16315,OFF-PA-10003177,6
CA-2018-161018,09-Nov-18,11-Nov-18,Second Class,PN-18775,FUR-FU-10000629,15
CA-2017-129903,01-Dec-17,04-Dec-17,Second Class,GZ-14470,OFF-PA-10004040,6
CA-2015-115259,25-Aug-15,27-Aug-15,Second Class,RC-19960,OFF-FA-10000621,25
US-2015-152030,26-Dec-15,28-Dec-15,Second Class,AD-10180,FUR-CH-10004063,17
US-2017-125969,06-Nov-17,10-Nov-17,Second Class,LS-16975,FUR-CH-10001146,18
CA-2017-110366,05-Sep-17,07-Sep-17,Second Class,JD-15895,FUR-FU-10004848,10
CA-2015-104269,01-Mar-15,06-Mar-15,Second Class,DB-13060,FUR-CH-10004063,19
CA-2016-119697,28-Dec-16,31-Dec-16,Second Class,EM-13960,TEC-AC-10003657,21
US-2018-152366,21-Apr-18,25-Apr-18,Second Class,SJ-20500,OFF-AP-10002684,1
US-2016-101511,21-Nov-16,23-Nov-16,Second Class,JE-15745,FUR-CH-10004698,4
CA-2015-166191,05-Dec-15,09-Dec-15,Second Class,DK-13150,OFF-ST-10003455,22
CA-2015-158274,19-Nov-15,24-Nov-15,Second Class,RM-19675,TEC-PH-10003273,3
US-2018-116701,17-Dec-18,21-Dec-18,Second Class,LC-17140,OFF-AP-10003217,2
CA-2016-101007,09-Feb-16,13-Feb-16,Second Class,MS-17980,TEC-AC-10001266,16
CA-2017-157749,04-Jun-17,09-Jun-17,Second Class,KL-16645,OFF-PA-10003349,13
CA-2015-131926,01-Jun-15,06-Jun-15,Second Class,DW-13480,FUR-CH-10004063,18
CA-2017-154739,10-Dec-17,15-Dec-17,Second Class,LH-17155,FUR-CH-10002965,26
CA-2018-163139,01-Dec-18,03-Dec-18,Second Class,CC-12670,TEC-AC-10000290,14
US-2015-106992,19-Sep-15,21-Sep-15,Second Class,SB-20290,TEC-MA-10000822,24
CA-2018-163979,28-Dec-18,02-Jan-19,Second Class,KH-16690,OFF-ST-10003208,9
US-2016-161991,26-Sep-16,28-Sep-16,Second Class,SC-20725,OFF-BI-10004967,25
CA-2017-112697,18-Dec-17,20-Dec-17,Second Class,AH-10195,OFF-BI-10000778,11
CA-2017-110772,20-Nov-17,24-Nov-17,Second Class,NZ-18565,OFF-FA-10002983,18
CA-2016-144253,04-May-16,09-May-16,Second Class,AS-10225,FUR-FU-10002671,17
CA-2017-142902,12-Sep-17,14-Sep-17,Second Class,BP-11185,FUR-FU-10001918,1
CA-2018-153339,03-Nov-18,05-Nov-18,Second Class,DJ-13510,FUR-FU-10001967,12
US-2017-150147,25-Apr-17,29-Apr-17,Second Class,JL-15850,TEC-PH-10004614,26
CA-2016-137946,01-Sep-16,04-Sep-16,Second Class,DB-13615,OFF-BI-10001922,9
CA-2016-128167,22-Jun-16,26-Jun-16,Second Class,KL-16645,OFF-FA-10000490,20
CA-2015-122336,13-Apr-15,17-Apr-15,Second Class,JD-15895,OFF-AR-10000122,24
CA-2016-125395,26-Jun-16,29-Jun-16,Second Class,LA-16780,TEC-AC-10004708,22
US-2015-135972,21-Sep-15,23-Sep-15,Second Class,JG-15115,TEC-PH-10003012,10
US-2015-134971,07-Jun-15,10-Jun-15,Second Class,BP-11095,OFF-BI-10003982,2
CA-2018-165603,17-Oct-18,19-Oct-18,Second Class,SS-20140,OFF-ST-10000798,12
CA-2017-108987,08-Sep-17,10-Sep-17,Second Class,AG-10675,OFF-ST-10001580,23
CA-2018-155705,21-Aug-18,23-Aug-18,Second Class,NF-18385,FUR-CH-10000015,15
CA-2018-149160,23-Nov-18,26-Nov-18,Second Class,JM-15265,FUR-FU-10003347,12
CA-2017-147375,12-Jun-17,14-Jun-17,Second Class,PO-19180,TEC-MA-10002937,1
CA-2018-157252,20-Jan-18,23-Jan-18,Second Class,CV-12805,FUR-CH-10003396,7
CA-2017-115756,05-Sep-17,07-Sep-17,Second Class,PK-19075,FUR-FU-10000246,5
CA-2018-154214,20-Mar-18,25-Mar-18,Second Class,TB-21595,FUR-FU-10000206,24
CA-2017-166674,01-Apr-17,03-Apr-17,Second Class,RB-19360,OFF-AR-10000588,4
US-2017-100419,16-Dec-17,20-Dec-17,Second Class,CC-12670,OFF-BI-10002194,23
CA-2015-144666,09-Nov-15,11-Nov-15,Second Class,JP-15520,OFF-ST-10002743,21
CA-2015-133753,09-Jun-15,13-Jun-15,Second Class,CW-11905,TEC-PH-10000376,19
US-2017-120929,18-Mar-17,21-Mar-17,Second Class,RO-19780,FUR-TA-10001857,2
CA-2018-134978,12-Nov-18,15-Nov-18,Second Class,EB-13705,OFF-BI-10003274,12
CA-2016-102848,07-Nov-16,09-Nov-16,Second Class,KB-16240,FUR-CH-10000595,15
CA-2017-168753,29-May-17,01-Jun-17,Second Class,RL-19615,TEC-PH-10000984,4
US-2018-122637,03-Sep-18,08-Sep-18,Second Class,EP-13915,OFF-BI-10002429,13
CA-2016-113173,15-Nov-16,17-Nov-16,Second Class,DK-13225,OFF-ST-10000604,9
CA-2017-136406,15-Apr-17,17-Apr-17,Second Class,BD-11320,FUR-CH-10002024,22
CA-2018-100650,29-Jun-18,03-Jul-18,Second Class,DK-13225,OFF-ST-10001780,4
CA-2015-155852,03-Mar-15,07-Mar-15,Second Class,AJ-10945,OFF-AR-10003560,23
CA-2018-118731,20-Nov-18,22-Nov-18,Second Class,LP-17080,FUR-FU-10003347,5
CA-2015-145576,14-Sep-15,18-Sep-15,Second Class,CA-12775,OFF-AP-10003914,18
CA-2016-149713,18-Sep-16,22-Sep-16,Second Class,TG-21640,OFF-PA-10004530,26
CA-2017-121223,11-Sep-17,13-Sep-17,Second Class,GD-14590,OFF-PA-10001204,21
CA-2018-138611,14-Nov-18,17-Nov-18,Second Class,CK-12595,TEC-PH-10000011,12
CA-2018-117947,18-Aug-18,23-Aug-18,Second Class,NG-18355,FUR-FU-10003849,12
US-2017-135720,11-Dec-17,13-Dec-17,Second Class,FM-14380,OFF-ST-10001963,16
CA-2018-144694,24-Sep-18,26-Sep-18,Second Class,BD-11605,TEC-AC-10002857,24
CA-2016-168004,04-Oct-16,09-Oct-16,Second Class,DJ-13420,FUR-CH-10001482,24
CA-2018-167913,30-Jul-18,03-Aug-18,Second Class,JL-15835,OFF-ST-10000585,16
CA-2017-160745,11-Dec-17,16-Dec-17,Second Class,AR-10825,FUR-FU-10001935,3
CA-2018-132682,08-Jun-18,10-Jun-18,Second Class,TH-21235,OFF-SU-10004231,4
US-2015-117135,21-Jun-15,23-Jun-15,Second Class,NP-18325,FUR-FU-10004071,11
CA-2017-163755,04-Nov-17,08-Nov-17,Second Class,AS-10285,FUR-FU-10003394,4
CA-2015-153150,01-Jul-15,06-Jul-15,Second Class,Dl-13600,OFF-BI-10003355,16
CA-2017-150889,20-Mar-17,22-Mar-17,Second Class,PB-19105,TEC-PH-10000004,5
CA-2015-162775,13-Jan-15,15-Jan-15,Second Class,CS-12250,OFF-EN-10001990,2
US-2016-157014,03-Oct-16,06-Oct-16,Second Class,BM-11785,OFF-BI-10001098,21
CA-2018-129567,17-Mar-18,21-Mar-18,Second Class,CL-12565,OFF-BI-10000014,7
CA-2017-136133,18-Aug-17,23-Aug-17,Second Class,HW-14935,OFF-AP-10000576,3
CA-2018-129462,16-Jun-18,21-Jun-18,Second Class,JE-15745,FUR-CH-10000665,26
US-2015-115987,08-Sep-15,13-Sep-15,Second Class,LH-17020,OFF-BI-10001071,17
CA-2017-152534,20-Jun-17,25-Jun-17,Second Class,DP-13105,OFF-AR-10002335,8
CA-2017-134474,05-Jan-17,07-Jan-17,Second Class,AJ-10795,TEC-AC-10001714,19
CA-2018-111689,30-Nov-18,02-Dec-18,Second Class,HP-14815,OFF-BI-10003984,23
CA-2016-143602,25-Apr-16,28-Apr-16,Second Class,JS-15595,OFF-BI-10002071,8
CA-2017-140634,03-Oct-17,06-Oct-17,Second Class,HL-15040,OFF-EN-10001099,7
CA-2018-160983,29-Oct-18,31-Oct-18,Second Class,GB-14530,OFF-PA-10002250,25
CA-2018-102414,15-May-18,18-May-18,Second Class,JA-15970,TEC-PH-10002923,21
CA-2015-127488,22-Sep-15,24-Sep-15,Second Class,MS-17365,OFF-LA-10001613,9
CA-2015-115791,16-Jan-15,18-Jan-15,Second Class,DL-13315,FUR-FU-10001095,11
US-2018-103247,05-Oct-18,08-Oct-18,Second Class,PO-19195,TEC-PH-10003555,2
CA-2015-163419,11-Nov-15,14-Nov-15,Second Class,TZ-21580,OFF-AR-10000034,7
CA-2016-153549,29-Mar-16,31-Mar-16,Second Class,SL-20155,FUR-CH-10004086,21
CA-2018-118437,17-Jun-18,21-Jun-18,Second Class,PF-19165,FUR-FU-10004848,19
US-2016-126214,21-Dec-16,24-Dec-16,Second Class,JS-15880,FUR-TA-10003748,26
CA-2016-133025,17-Sep-16,19-Sep-16,Second Class,MO-17800,OFF-PA-10004100,12
CA-2017-126529,11-Jan-17,13-Jan-17,Second Class,DE-13255,OFF-PA-10001166,13
CA-2017-102981,06-Sep-17,09-Sep-17,Second Class,MO-17500,TEC-AC-10004761,20
CA-2015-139192,27-May-15,01-Jun-15,Second Class,LC-16885,TEC-PH-10000486,15
US-2018-139955,28-Sep-18,30-Sep-18,Second Class,CM-12160,OFF-SU-10001935,13
CA-2018-132521,23-Sep-18,25-Sep-18,Second Class,DW-13540,OFF-AP-10002191,3
CA-2017-166163,15-Aug-17,20-Aug-17,Second Class,CY-12745,TEC-PH-10004896,20
CA-2018-140585,18-Dec-18,23-Dec-18,Second Class,RA-19915,OFF-BI-10003364,16
CA-2017-144855,22-Jul-17,24-Jul-17,Second Class,DL-13495,OFF-LA-10003766,11
CA-2017-152170,12-Nov-17,15-Nov-17,Second Class,FH-14275,OFF-EN-10002831,6
CA-2017-149314,02-Jul-17,07-Jul-17,Second Class,GB-14530,FUR-CH-10002126,12
CA-2015-126522,01-Sep-15,05-Sep-15,Second Class,LT-16765,OFF-AR-10004042,25
CA-2018-145226,08-Dec-18,10-Dec-18,Second Class,DL-13315,FUR-FU-10004952,21
CA-2015-120243,27-Dec-15,30-Dec-15,Second Class,AT-10435,OFF-LA-10004425,25
CA-2017-168081,24-Apr-17,27-Apr-17,Second Class,CA-12055,TEC-AC-10003174,19
CA-2018-117212,26-Feb-18,28-Feb-18,Second Class,BT-11530,OFF-AP-10004532,15
CA-2017-137050,14-Jul-17,18-Jul-17,Second Class,SW-20755,OFF-ST-10004634,22
CA-2016-132570,31-Oct-16,02-Nov-16,Second Class,KT-16480,OFF-AR-10000369,20
CA-2015-168494,12-Dec-15,14-Dec-15,Second Class,NP-18700,FUR-TA-10004619,17
US-2017-168620,24-Dec-17,28-Dec-17,Second Class,RB-19795,OFF-BI-10001575,15
CA-2018-105053,07-Jul-18,09-Jul-18,Second Class,CS-12355,OFF-BI-10001634,14
CA-2017-134425,08-Dec-17,12-Dec-17,Second Class,QJ-19255,TEC-PH-10003555,25
CA-2017-137043,23-Dec-17,25-Dec-17,Second Class,LC-17140,FUR-FU-10003664,1
CA-2016-115847,19-Sep-16,24-Sep-16,Second Class,TC-21535,FUR-BO-10003433,21
CA-2017-101966,14-Jul-17,16-Jul-17,Second Class,BM-11785,TEC-PH-10003437,23
CA-2018-106033,15-Oct-18,18-Oct-18,Second Class,FG-14260,OFF-AR-10002818,13
CA-2018-100524,31-Mar-18,02-Apr-18,Second Class,CM-12115,FUR-FU-10004018,7
CA-2015-153976,03-Oct-15,08-Oct-15,Second Class,BP-11290,FUR-CH-10002880,10
US-2015-151925,26-Sep-15,01-Oct-15,Second Class,KT-16465,FUR-CH-10002961,17
US-2015-157021,01-Apr-15,06-Apr-15,Second Class,KM-16720,OFF-LA-10002312,5
CA-2015-126361,04-Aug-15,09-Aug-15,Second Class,VD-21670,OFF-AP-10003590,9
CA-2018-115994,28-Jan-18,31-Jan-18,Second Class,BT-11305,TEC-AC-10000580,1
US-2016-164448,31-Oct-16,04-Nov-16,Second Class,DK-12835,OFF-BI-10002949,1
CA-2015-120768,19-Dec-15,21-Dec-15,Second Class,IM-15070,OFF-BI-10001191,17
CA-2018-122735,12-Apr-18,15-Apr-18,Second Class,BD-11320,OFF-BI-10004364,1
CA-2018-128160,19-Dec-18,24-Dec-18,Second Class,MM-17920,OFF-BI-10001510,16
US-2016-161466,24-Sep-16,27-Sep-16,Second Class,ON-18715,OFF-AR-10000634,19
CA-2018-101210,25-Aug-18,28-Aug-18,Second Class,DW-13540,OFF-AR-10003560,22
CA-2018-151911,30-Apr-18,05-May-18,Second Class,DL-13495,OFF-EN-10002986,1
CA-2015-123925,17-Dec-15,19-Dec-15,Second Class,RF-19840,OFF-AR-10002952,3
CA-2018-148446,10-Dec-18,14-Dec-18,Second Class,MC-17845,FUR-TA-10004256,12
CA-2015-111059,03-Feb-15,06-Feb-15,Second Class,TB-21400,OFF-BI-10004593,14
CA-2018-116204,11-Feb-18,14-Feb-18,Second Class,VW-21775,OFF-BI-10001759,9
CA-2016-148432,07-Nov-16,10-Nov-16,Second Class,MC-18130,OFF-FA-10004968,22
CA-2018-121888,15-Sep-18,17-Sep-18,Second Class,CL-11890,TEC-PH-10000439,7
CA-2015-166884,11-Mar-15,16-Mar-15,Second Class,CK-12205,FUR-FU-10003981,18
CA-2015-150245,31-Dec-15,04-Jan-16,Second Class,PC-18745,FUR-BO-10002613,4
US-2018-124926,13-Nov-18,18-Nov-18,Second Class,ME-17320,OFF-AP-10004868,20
CA-2016-112116,16-Mar-16,18-Mar-16,Second Class,JE-15475,FUR-TA-10001039,23
CA-2016-122826,23-Jun-16,25-Jun-16,Second Class,RD-19480,TEC-PH-10004830,8
CA-2018-158876,19-Nov-18,21-Nov-18,Second Class,AB-10150,OFF-PA-10000308,22
CA-2017-164672,08-May-17,13-May-17,Second Class,GB-14530,FUR-FU-10001488,11
US-2017-115819,19-Apr-17,24-Apr-17,Second Class,JO-15280,TEC-PH-10004700,19
US-2017-118780,10-Sep-17,14-Sep-17,Second Class,PN-18775,OFF-ST-10000352,7
CA-2018-101049,21-Jun-18,25-Jun-18,Second Class,AS-10240,FUR-FU-10004415,9
CA-2016-120341,26-Sep-16,29-Sep-16,Second Class,SF-20200,OFF-BI-10004224,9
CA-2017-128531,24-Nov-17,26-Nov-17,Second Class,NS-18505,OFF-ST-10001325,6
US-2017-101497,29-Sep-17,01-Oct-17,Second Class,PS-18760,OFF-PA-10000176,13
US-2017-158708,26-Jun-17,29-Jun-17,Second Class,AB-10255,TEC-AC-10003133,23
CA-2016-156335,25-Sep-16,28-Sep-16,Second Class,PO-19195,TEC-AC-10002006,11
CA-2015-135657,03-Jun-15,07-Jun-15,Second Class,SC-20725,FUR-TA-10004086,20
CA-2016-114069,13-Jul-16,15-Jul-16,Second Class,ND-18370,OFF-BI-10000320,15
US-2018-124968,08-Sep-18,13-Sep-18,Second Class,MM-18055,FUR-TA-10004289,2
US-2018-164056,29-Apr-18,04-May-18,Second Class,FM-14215,FUR-TA-10001307,25
CA-2018-101483,29-Jul-18,01-Aug-18,Second Class,AG-10675,OFF-AP-10002082,24
CA-2017-155670,13-Aug-17,17-Aug-17,Second Class,EM-14065,OFF-BI-10000138,4
CA-2016-135622,08-Dec-16,11-Dec-16,Second Class,TT-21460,OFF-PA-10000100,3
CA-2017-129686,27-Nov-17,29-Nov-17,Second Class,GG-14650,OFF-ST-10004337,22
CA-2017-121034,08-Aug-17,10-Aug-17,Second Class,JF-15565,OFF-FA-10000585,23
CA-2018-158379,22-Sep-18,26-Sep-18,Second Class,JA-15970,OFF-BI-10002498,4
CA-2015-132612,09-Jun-15,11-Jun-15,Second Class,FO-14305,FUR-TA-10004534,14
CA-2016-125423,13-Dec-16,15-Dec-16,Second Class,MC-17575,OFF-LA-10001771,18
CA-2017-109344,08-Feb-17,11-Feb-17,Second Class,CH-12070,TEC-PH-10002624,21
US-2016-140851,13-Jul-16,15-Jul-16,Second Class,ND-18460,OFF-PA-10000019,22
CA-2018-122693,19-Feb-18,21-Feb-18,Second Class,NH-18610,OFF-AP-10002518,23
CA-2016-135391,09-Feb-16,11-Feb-16,Second Class,FA-14230,OFF-LA-10001074,4
US-2018-158512,12-Jan-18,17-Jan-18,Second Class,DA-13450,OFF-PA-10001804,10
CA-2016-160472,20-Jul-16,25-Jul-16,Second Class,RK-19300,OFF-ST-10000464,7
US-2018-158218,12-May-18,15-May-18,Second Class,AC-10420,OFF-ST-10000563,5
CA-2017-148201,26-Aug-17,29-Aug-17,Second Class,CC-12145,OFF-PA-10000019,6
CA-2018-154718,19-Jan-18,23-Jan-18,Second Class,DL-12865,OFF-LA-10003714,19
CA-2017-147578,22-Apr-17,26-Apr-17,Second Class,PG-18895,FUR-FU-10001889,12
CA-2018-145310,22-Dec-18,24-Dec-18,Second Class,JP-15520,OFF-EN-10002621,9
CA-2015-169775,29-Aug-15,02-Sep-15,Second Class,RA-19945,OFF-EN-10001749,5
CA-2017-140543,29-Jun-17,03-Jul-17,Second Class,Co-12640,OFF-ST-10000563,2
CA-2018-121503,03-Jul-18,06-Jul-18,Second Class,FH-14275,OFF-PA-10001878,16
CA-2016-123673,30-Oct-16,01-Nov-16,Second Class,CH-12070,TEC-PH-10001809,10
CA-2017-156685,08-Jul-17,10-Jul-17,Second Class,SC-20230,TEC-PH-10004345,11
CA-2018-126865,05-Dec-18,07-Dec-18,Second Class,NP-18325,OFF-PA-10003039,17
US-2018-101539,16-Mar-18,18-Mar-18,Second Class,VM-21685,OFF-PA-10001972,18
CA-2017-152121,27-Nov-17,29-Nov-17,Second Class,CC-12670,TEC-PH-10002483,23
CA-2018-161200,06-Aug-18,10-Aug-18,Second Class,SV-20365,FUR-BO-10000468,6
CA-2016-141768,25-May-16,27-May-16,Second Class,NP-18685,FUR-FU-10002268,10
CA-2018-110905,10-Sep-18,15-Sep-18,Second Class,RW-19690,OFF-BI-10003669,22
CA-2015-110408,18-Oct-15,20-Oct-15,Second Class,AS-10225,OFF-ST-10001522,26
CA-2016-119592,14-Dec-16,16-Dec-16,Second Class,MM-18280,OFF-BI-10004187,6
CA-2015-164721,25-Nov-15,27-Nov-15,Second Class,LW-16825,OFF-AP-10000240,15
US-2018-147221,02-Dec-18,04-Dec-18,Second Class,JS-16030,OFF-AP-10002534,19
CA-2018-163510,25-Dec-18,28-Dec-18,Second Class,JW-15955,OFF-ST-10000563,6
US-2018-111241,20-Aug-18,22-Aug-18,Second Class,GM-14500,OFF-BI-10002867,13
CA-2017-113516,08-Sep-17,10-Sep-17,Second Class,VM-21685,OFF-BI-10002225,12
CA-2017-146521,21-Jul-17,23-Jul-17,Second Class,CC-12610,OFF-BI-10000301,15
CA-2018-122504,07-Nov-18,12-Nov-18,Second Class,DB-13270,TEC-AC-10003289,14
CA-2016-149678,13-Apr-16,15-Apr-16,Second Class,AW-10840,OFF-SU-10004498,6
CA-2018-167101,24-Mar-18,28-Mar-18,Second Class,BM-11650,OFF-PA-10000357,7
CA-2016-159786,12-Oct-16,17-Oct-16,Second Class,RK-19300,FUR-TA-10001307,9
CA-2018-167381,22-Sep-18,24-Sep-18,Second Class,EH-14005,FUR-BO-10001972,21
US-2015-114188,20-May-15,22-May-15,Second Class,RF-19345,OFF-AP-10000124,11
CA-2015-167360,24-Nov-15,29-Nov-15,Second Class,RB-19435,TEC-AC-10001772,3
CA-2017-111115,25-Jul-17,27-Jul-17,Second Class,LB-16735,OFF-FA-10000624,19
CA-2018-117870,27-Jan-18,30-Jan-18,Second Class,JH-15820,OFF-AR-10004078,13
CA-2016-132507,30-Jul-16,03-Aug-16,Second Class,CC-12610,OFF-ST-10000943,13
CA-2018-124576,01-Aug-18,04-Aug-18,Second Class,HK-14890,OFF-BI-10002735,6
CA-2017-164350,10-Sep-17,12-Sep-17,Second Class,CG-12040,OFF-AR-10000538,16
CA-2015-125556,14-Nov-15,16-Nov-15,Second Class,ML-17410,TEC-PH-10001079,3
CA-2017-106383,19-Mar-17,21-Mar-17,Second Class,BT-11440,FUR-BO-10002202,3
CA-2016-123232,14-Dec-16,16-Dec-16,Second Class,DJ-13630,TEC-PH-10001051,24
CA-2016-145849,15-Sep-16,17-Sep-16,Second Class,CT-11995,OFF-ST-10000025,20
CA-2017-146633,15-Nov-17,17-Nov-17,Second Class,TG-21310,OFF-BI-10003527,4
CA-2016-116092,15-Feb-16,18-Feb-16,Second Class,JM-16195,OFF-PA-10004285,19
CA-2017-117849,15-Apr-17,17-Apr-17,Second Class,JK-16120,OFF-PA-10004327,8
CA-2016-117611,08-Nov-16,10-Nov-16,Second Class,MZ-17335,OFF-FA-10002280,2
CA-2017-131065,14-Nov-17,16-Nov-17,Second Class,AA-10375,TEC-AC-10004145,24
CA-2015-157882,03-Oct-15,08-Oct-15,Second Class,AR-10405,FUR-TA-10001866,20
US-2018-112928,01-Jun-18,05-Jun-18,Second Class,BB-10990,OFF-AP-10002287,2
CA-2018-157931,17-Sep-18,22-Sep-18,Second Class,MO-17800,FUR-CH-10000785,17
CA-2016-109470,31-Dec-16,03-Jan-17,Second Class,KC-16255,OFF-BI-10004492,12
CA-2016-105102,15-Sep-16,19-Sep-16,Second Class,BM-11575,OFF-BI-10002082,12
CA-2017-155187,24-Sep-17,26-Sep-17,Second Class,LA-16780,OFF-ST-10000642,10
US-2015-155894,26-Jul-15,30-Jul-15,Second Class,CL-11890,OFF-ST-10004804,16
CA-2015-102295,24-Nov-15,26-Nov-15,Second Class,EH-13990,FUR-CH-10001714,17
CA-2018-155152,07-Jul-18,09-Jul-18,Second Class,MP-17965,TEC-AC-10004353,13
CA-2017-159940,07-Jul-17,11-Jul-17,Second Class,BF-11020,FUR-FU-10004973,2
US-2015-164616,19-Aug-15,21-Aug-15,Second Class,MS-17770,OFF-BI-10001718,24
CA-2018-169264,14-Aug-18,16-Aug-18,Second Class,NP-18700,OFF-LA-10001613,18
CA-2018-145877,01-Apr-18,04-Apr-18,Second Class,AS-10090,OFF-ST-10000649,23
CA-2016-142041,07-Jun-16,09-Jun-16,Second Class,EM-13810,OFF-BI-10004187,16
CA-2015-164210,18-Nov-15,20-Nov-15,Second Class,PW-19240,FUR-TA-10000849,3
CA-2016-128027,14-Sep-16,17-Sep-16,Second Class,CM-12385,OFF-ST-10001809,17
CA-2018-140949,17-Mar-18,22-Mar-18,Second Class,DB-13405,OFF-LA-10000081,24
CA-2016-142419,11-Jul-16,13-Jul-16,Second Class,SC-20380,OFF-PA-10001763,23
CA-2018-102750,04-Sep-18,08-Sep-18,Second Class,GM-14695,FUR-TA-10000198,26
CA-2016-104514,02-Jan-16,04-Jan-16,Second Class,CB-12535,OFF-ST-10001837,22
CA-2016-141040,09-Oct-16,13-Oct-16,Second Class,TB-21250,TEC-PH-10001835,25
CA-2015-113579,13-Dec-15,15-Dec-15,Second Class,KD-16345,OFF-PA-10001457,3
CA-2017-146206,10-Sep-17,14-Sep-17,Second Class,KT-16480,FUR-TA-10004086,14
CA-2015-143917,25-Jul-15,27-Jul-15,Second Class,KL-16645,OFF-ST-10001228,2
